order_id,user_id,restaurant_id,order_date,total_amount
6239,2216,265,16-06-2023,352.36
6240,1570,265,5/12/2023,125.35
6241,2789,246,1/8/2023,706.9
6242,2757,370,23-07-2023,720.45
6243,2015,262,31-12-2023,481.92
6244,2694,298,27-02-2023,1408.71
6245,225,497,15-03-2023,649.32
6246,1841,236,8/9/2023,983.21
6247,1935,48,9/7/2023,157.19
6248,1208,410,2/2/2023,492.83
6249,2708,202,17-02-2023,255.61
6250,64,396,21-11-2023,687.95
6251,811,301,29-09-2023,791.6
6252,1522,385,14-08-2023,740.13
6253,1037,26,6/3/2023,929.01
6254,2615,365,30-09-2023,1103.12
6255,2875,40,29-03-2023,491.75
6256,1264,100,8/9/2023,141.47
6257,1111,225,19-10-2023,382.49
6258,833,355,11/8/2023,599.26
6259,1123,215,25-08-2023,1106.74
6260,2635,409,3/2/2023,520.42
6261,644,267,15-06-2023,214.63
6262,2872,439,22-07-2023,1244.78
6263,1005,86,25-07-2023,889.09
6264,627,138,26-07-2023,473.96
6265,2316,330,13-10-2023,329.93
6266,2245,349,8/11/2023,886.2
6267,2042,285,17-08-2023,589.07
6268,552,337,19-06-2023,578.17
6269,306,301,30-11-2023,1170.42
6270,1085,34,27-05-2023,636.14
6271,2153,231,4/11/2023,651.23
6272,2360,61,8/9/2023,1383.6
6273,195,265,26-07-2023,522.05
6274,802,295,20-02-2023,1137.04
6275,2703,317,25-01-2023,1091.13
6276,763,391,25-05-2023,786.57
6277,281,386,1/6/2023,392.36
6278,695,442,14-12-2023,442.32
6279,687,192,4/6/2023,845.76
6280,1054,231,26-05-2023,708.77
6281,2477,79,17-10-2023,434.16
6282,1468,95,1/9/2023,743.94
6283,965,469,25-04-2023,183.35
6284,2117,71,24-12-2023,1279.21
6285,2862,394,14-12-2023,528.61
6286,847,474,22-04-2023,643.05
6287,819,323,11/12/2023,1389.09
6288,308,97,23-03-2023,1327.84
6289,2854,278,16-09-2023,1478.53
6290,2573,236,24-12-2023,1171.02
6291,2816,25,5/5/2023,1291.59
6292,1164,167,12/11/2023,603.86
6293,2136,327,1/6/2023,1406.7
6294,778,383,10/8/2023,517.11
6295,1749,479,2/8/2023,1137.15
6296,1131,353,29-08-2023,586.4
6297,611,271,27-02-2023,875.94
6298,2871,238,14-06-2023,1377.04
6299,1135,219,1/9/2023,1148.6
6300,2524,248,7/1/2023,1442.5
6301,636,394,14-12-2023,1234.74
6302,1529,260,18-12-2023,326.75
6303,1667,409,27-04-2023,1453.53
6304,272,195,22-10-2023,399.87
6305,1935,158,11/4/2023,1099.01
6306,2394,415,25-09-2023,285.03
6307,1422,139,12/10/2023,675.18
6308,2818,104,8/1/2023,180.51
6309,775,37,27-11-2023,1027.77
6310,615,394,30-06-2023,139.2
6311,2718,185,16-06-2023,673.43
6312,1495,197,22-09-2023,721.69
6313,2661,165,1/2/2023,702.31
6314,357,39,2/6/2023,1136.79
6315,1831,17,17-01-2023,408.33
6316,1677,363,7/5/2023,400.25
6317,1028,215,7/2/2023,455.47
6318,1689,102,28-02-2023,1269.94
6319,1032,383,13-03-2023,387.18
6320,1264,184,27-05-2023,619.35
6321,1756,462,22-10-2023,673.66
6322,608,101,25-06-2023,1083.93
6323,2141,196,21-02-2023,836.75
6324,1304,134,3/12/2023,388.92
6325,2880,325,21-11-2023,1076.4
6326,1519,475,17-11-2023,1330.78
6327,2622,418,16-09-2023,382.84
6328,302,54,23-06-2023,792.66
6329,2290,26,16-08-2023,927.97
6330,2240,133,10/3/2023,994.18
6331,2497,262,11/5/2023,1474.01
6332,489,122,16-05-2023,829.8
6333,1011,493,20-05-2023,298.54
6334,2654,486,22-09-2023,1252.7
6335,469,172,19-08-2023,957.56
6336,632,130,31-05-2023,1241.45
6337,1657,455,26-02-2023,1323.71
6338,2180,281,15-01-2023,1058.97
6339,1699,426,3/8/2023,254.24
6340,2998,78,9/12/2023,1312.51
6341,1598,429,1/7/2023,1132.47
6342,2408,74,9/12/2023,1474.58
6343,1619,356,1/6/2023,798.58
6344,1786,486,3/3/2023,1326.49
6345,891,234,27-05-2023,1071.93
6346,1987,194,29-06-2023,802.9
6347,2854,442,10/5/2023,718.89
6348,1592,320,28-12-2023,462.45
6349,461,245,5/5/2023,727.97
6350,746,289,6/8/2023,138.39
6351,2255,380,28-07-2023,1487.93
6352,976,62,9/10/2023,189.79
6353,1194,364,24-02-2023,1320.35
6354,1959,383,13-05-2023,1189.69
6355,2154,467,20-03-2023,1019.26
6356,2503,109,15-09-2023,258.33
6357,893,68,1/9/2023,1287.88
6358,1476,43,6/4/2023,736.25
6359,1683,362,13-08-2023,1297.36
6360,2408,292,8/11/2023,680.45
6361,1222,410,29-11-2023,978.97
6362,1750,14,10/9/2023,506.43
6363,2094,238,20-02-2023,1474.02
6364,1686,30,11/5/2023,582.45
6365,2837,320,6/6/2023,523.79
6366,24,246,14-05-2023,773.4
6367,2403,119,16-07-2023,1217.34
6368,341,170,24-03-2023,1216.65
6369,1224,304,1/11/2023,144.11
6370,1070,461,5/8/2023,539.59
6371,676,254,19-06-2023,354.82
6372,800,82,10/8/2023,1336.4
6373,2765,167,22-03-2023,903.59
6374,2221,228,9/4/2023,670.1
6375,1498,153,31-10-2023,127.38
6376,2057,450,18-04-2023,994.34
6377,1206,187,18-09-2023,1360.28
6378,177,349,14-11-2023,182.18
6379,2179,370,18-06-2023,361.74
6380,252,100,14-09-2023,441.93
6381,1427,254,19-08-2023,1380.43
6382,2384,67,12/7/2023,677.84
6383,220,15,9/11/2023,887.75
6384,2688,129,30-01-2023,1408.81
6385,726,241,11/6/2023,1455.02
6386,2392,457,8/2/2023,222.33
6387,1869,403,1/11/2023,337.55
6388,868,385,19-11-2023,843.79
6389,1217,194,29-05-2023,1436.13
6390,1857,306,21-11-2023,1081.7
6391,1469,456,28-02-2023,1350.19
6392,2294,111,5/8/2023,812.25
6393,2288,402,23-12-2023,977.85
6394,1530,437,14-09-2023,474.98
6395,264,348,14-01-2023,271.37
6396,2546,115,5/11/2023,1058.3
6397,290,158,19-09-2023,1377.2
6398,1858,181,23-09-2023,1412.42
6399,2449,341,13-12-2023,1423.05
6400,586,423,25-06-2023,228.44
6401,726,357,8/4/2023,557.8
6402,2826,126,31-07-2023,532.94
6403,2570,450,28-05-2023,827.92
6404,914,332,16-01-2023,538.92
6405,85,281,3/4/2023,442.81
6406,2922,219,6/11/2023,1327.81
6407,1643,475,13-02-2023,1273.84
6408,1012,79,1/9/2023,509.37
6409,1817,356,9/7/2023,278.06
6410,384,179,25-08-2023,1286.85
6411,2202,29,16-10-2023,237.16
6412,1849,438,10/1/2023,1378.12
6413,1708,495,6/10/2023,1089.01
6414,1773,430,15-09-2023,609.36
6415,234,335,9/9/2023,779.51
6416,2242,161,10/7/2023,797.06
6417,618,378,9/2/2023,619.45
6418,2900,220,27-03-2023,433.01
6419,1324,176,14-10-2023,604.45
6420,2000,366,12/5/2023,728.41
6421,515,434,15-12-2023,1422
6422,443,107,22-03-2023,195.4
6423,1454,78,9/2/2023,151.81
6424,1499,444,18-04-2023,642.09
6425,1604,230,19-02-2023,418.3
6426,1966,141,15-08-2023,836.97
6427,2408,318,8/2/2023,965.43
6428,1799,372,19-03-2023,910.43
6429,65,290,2/3/2023,461.31
6430,2763,402,27-05-2023,328.61
6431,381,363,13-04-2023,616.12
6432,204,371,20-12-2023,1405.92
6433,429,167,6/3/2023,817.63
6434,1181,472,1/7/2023,1327.38
6435,378,7,28-10-2023,1381.86
6436,2318,104,30-03-2023,517.26
6437,2858,334,22-12-2023,120.48
6438,1423,285,1/9/2023,1212.79
6439,1433,248,30-04-2023,1233.17
6440,1057,358,19-02-2023,1299.93
6441,1130,229,2/4/2023,1218.95
6442,331,232,19-07-2023,1406.64
6443,556,410,4/5/2023,289.7
6444,1601,402,4/3/2023,101.36
6445,2498,438,30-09-2023,1461.2
6446,202,279,28-11-2023,777.6
6447,1860,417,22-06-2023,328.13
6448,301,484,23-06-2023,509.57
6449,2976,9,22-02-2023,256.1
6450,1560,403,17-04-2023,639.49
6451,1273,141,6/10/2023,465.74
6452,726,53,21-03-2023,195.7
6453,2243,161,26-05-2023,979.48
6454,674,402,9/3/2023,1321.05
6455,270,465,12/2/2023,611.65
6456,2621,418,13-03-2023,1211.72
6457,1174,211,11/9/2023,1033.35
6458,829,142,8/5/2023,398.55
6459,244,92,16-04-2023,438.41
6460,1430,278,11/8/2023,1476.89
6461,459,230,10/9/2023,311.91
6462,2427,3,1/12/2023,1007.62
6463,580,278,24-12-2023,699.87
6464,855,494,23-11-2023,1017.07
6465,738,402,9/1/2023,740.24
6466,2076,89,22-08-2023,508.68
6467,503,438,8/2/2023,793.25
6468,61,144,31-12-2023,1424.91
6469,2850,360,14-12-2023,978.16
6470,497,47,14-03-2023,1168.19
6471,198,97,27-02-2023,314.43
6472,2756,123,23-04-2023,1473.38
6473,756,459,26-03-2023,991.44
6474,249,427,21-05-2023,452.27
6475,1635,191,20-08-2023,1091.88
6476,1155,21,24-11-2023,598.89
6477,843,334,31-12-2023,310.64
6478,136,297,19-02-2023,256.57
6479,1412,12,15-07-2023,864.83
6480,1425,341,22-01-2023,315.69
6481,2265,38,6/1/2023,311.02
6482,1540,315,4/7/2023,424.3
6483,548,199,5/7/2023,1023.57
6484,1280,388,12/3/2023,1221.13
6485,933,82,20-12-2023,1237.48
6486,900,19,21-01-2023,1490.97
6487,1557,48,27-12-2023,694.83
6488,2352,393,24-06-2023,197.52
6489,2979,240,16-11-2023,1398.64
6490,1653,279,24-01-2023,272.62
6491,410,389,7/7/2023,745.82
6492,1470,261,3/10/2023,529.62
6493,61,238,29-09-2023,1317
6494,2272,205,27-08-2023,1128.31
6495,2884,340,28-10-2023,788.51
6496,1799,456,23-11-2023,112.75
6497,1506,89,1/5/2023,1237.32
6498,1010,400,27-07-2023,357.49
6499,574,211,5/12/2023,1015.9
6500,195,96,26-04-2023,804.71
6501,2646,3,12/1/2023,611.59
6502,2468,473,1/8/2023,823.54
6503,64,320,13-11-2023,253.19
6504,2666,17,23-09-2023,1183.84
6505,1118,166,9/9/2023,1215.57
6506,2324,306,28-03-2023,229.18
6507,255,9,3/7/2023,1270.93
6508,2956,217,27-08-2023,620.03
6509,183,164,25-03-2023,1203.92
6510,2290,488,29-05-2023,1419.7
6511,1779,255,9/5/2023,840.27
6512,784,366,25-01-2023,737.24
6513,2118,364,8/1/2023,235
6514,973,478,29-08-2023,858.27
6515,2353,151,1/10/2023,1113.44
6516,728,316,2/10/2023,1263.3
6517,1194,450,19-05-2023,144.97
6518,2949,370,2/7/2023,505.97
6519,556,54,2/1/2023,175.36
6520,552,369,26-05-2023,787.11
6521,2457,478,12/5/2023,1214.57
6522,1590,84,18-09-2023,682.64
6523,109,474,4/9/2023,1270.67
6524,2655,342,5/11/2023,728.44
6525,2452,354,6/6/2023,1377.12
6526,2272,432,25-05-2023,174.16
6527,1918,379,4/3/2023,235.37
6528,446,182,9/6/2023,480.08
6529,1282,422,31-05-2023,656.35
6530,968,90,24-11-2023,478.23
6531,429,188,15-08-2023,1201.58
6532,777,56,27-02-2023,511.03
6533,1998,234,30-03-2023,899.02
6534,909,271,14-05-2023,1429.63
6535,1853,90,24-03-2023,1034.83
6536,2571,427,3/6/2023,937.02
6537,1360,31,23-05-2023,509.78
6538,2270,222,18-10-2023,168.56
6539,2263,140,28-05-2023,270.65
6540,432,309,1/6/2023,1219.33
6541,1499,176,9/10/2023,1020.55
6542,2600,35,17-04-2023,1335.48
6543,2924,371,20-03-2023,623.33
6544,706,180,21-06-2023,551.37
6545,1400,378,16-09-2023,1324.95
6546,2906,378,2/3/2023,774.16
6547,560,229,25-07-2023,1129.28
6548,1098,297,8/8/2023,1416.18
6549,1248,85,23-09-2023,499.84
6550,2165,53,26-09-2023,622.12
6551,665,105,14-11-2023,1228.37
6552,2344,169,19-11-2023,1079.64
6553,967,250,4/4/2023,149.89
6554,330,321,3/1/2023,854.01
6555,37,476,17-11-2023,282.26
6556,2072,214,1/3/2023,147.33
6557,804,278,20-03-2023,1393.8
6558,465,299,23-05-2023,146.09
6559,48,430,7/5/2023,242.71
6560,2095,300,3/7/2023,406.76
6561,2722,31,18-01-2023,245.2
6562,2996,201,20-02-2023,750.52
6563,2772,328,19-06-2023,597.53
6564,1889,16,20-08-2023,1122.05
6565,2804,238,1/12/2023,412.49
6566,2380,156,7/9/2023,496.62
6567,2220,197,20-12-2023,578.09
6568,556,211,6/6/2023,701.99
6569,1069,177,19-09-2023,1034.4
6570,705,99,24-09-2023,899.68
6571,851,277,15-07-2023,844.28
6572,660,481,8/11/2023,1311.01
6573,2229,134,16-12-2023,1442.47
6574,1177,336,15-11-2023,562.9
6575,1694,174,26-05-2023,1350.56
6576,2793,233,29-11-2023,390.34
6577,2555,11,3/3/2023,1188.6
6578,586,241,31-03-2023,1067.29
6579,2877,135,10/10/2023,1067.3
6580,15,70,18-05-2023,389.05
6581,141,435,26-03-2023,1158.83
6582,928,39,8/6/2023,613.57
6583,257,210,16-08-2023,1424.58
6584,1631,99,23-08-2023,1032.18
6585,2520,9,29-04-2023,1313.1
6586,2309,160,24-09-2023,489.02
6587,649,333,5/2/2023,1491.13
6588,1798,415,28-02-2023,241.22
6589,1632,315,7/10/2023,1280.39
6590,1894,85,1/1/2023,992.53
6591,776,252,5/9/2023,1061.71
6592,1661,55,28-01-2023,447.96
6593,2113,108,6/8/2023,593.24
6594,2702,52,14-06-2023,291.1
6595,577,225,27-09-2023,1304.54
6596,2820,254,21-12-2023,975.27
6597,1966,97,18-06-2023,303.83
6598,306,30,19-07-2023,481.41
6599,1418,455,30-05-2023,112.23
6600,2178,313,12/2/2023,323.8
6601,1984,367,19-05-2023,732.03
6602,1487,479,24-10-2023,737.32
6603,2109,201,2/3/2023,216.44
6604,2329,351,15-04-2023,334.9
6605,2743,92,16-06-2023,1244.06
6606,1529,456,13-07-2023,1482.85
6607,2839,426,19-10-2023,234.43
6608,1522,435,8/8/2023,596.18
6609,396,254,18-11-2023,1041.17
6610,2202,84,30-04-2023,927.98
6611,1990,49,11/11/2023,420.73
6612,685,233,8/2/2023,758.82
6613,1803,352,6/6/2023,313.03
6614,1904,356,26-09-2023,1268.74
6615,1679,252,25-07-2023,193.42
6616,857,153,27-03-2023,1304.07
6617,443,261,7/11/2023,685.95
6618,1600,227,29-03-2023,1078.3
6619,1235,245,3/4/2023,173.94
6620,1770,493,20-05-2023,935.24
6621,705,276,18-07-2023,867.06
6622,424,163,2/12/2023,999.47
6623,2345,336,4/8/2023,659.87
6624,1839,223,9/7/2023,787.41
6625,214,373,20-09-2023,659.8
6626,466,266,16-02-2023,961.98
6627,2007,202,17-04-2023,802.56
6628,631,9,23-01-2023,1304.48
6629,2928,349,7/1/2023,479.27
6630,2349,24,14-08-2023,396.5
6631,2352,317,20-09-2023,622.03
6632,2110,286,1/3/2023,1195.71
6633,1460,470,22-09-2023,731.6
6634,918,396,5/11/2023,1242.78
6635,1208,160,25-08-2023,1154.48
6636,2064,25,19-02-2023,1455.42
6637,1024,306,17-01-2023,1364.88
6638,696,468,15-01-2023,903.95
6639,217,215,15-05-2023,594.31
6640,1958,149,16-10-2023,727.59
6641,1666,82,28-04-2023,639.27
6642,1994,318,9/4/2023,783.52
6643,1691,92,30-04-2023,997.32
6644,309,158,1/10/2023,1319.98
6645,1427,472,9/6/2023,993.17
6646,28,463,25-09-2023,1413.16
6647,279,27,16-08-2023,200.7
6648,985,329,19-08-2023,166.83
6649,2389,152,5/1/2023,1166.42
6650,398,138,2/12/2023,1485.4
6651,1671,212,16-08-2023,487.24
6652,1535,318,24-06-2023,217.25
6653,2721,462,27-10-2023,485.26
6654,2020,154,11/10/2023,938.56
6655,2015,84,29-03-2023,384.78
6656,1082,229,8/12/2023,456.22
6657,253,477,20-12-2023,888.19
6658,856,48,23-12-2023,440.86
6659,2766,423,10/10/2023,1117.34
6660,2052,315,10/6/2023,1118.58
6661,2244,426,31-03-2023,806.03
6662,2594,498,28-02-2023,116.53
6663,1428,419,30-06-2023,307.9
6664,1556,24,27-01-2023,532.04
6665,1636,449,14-01-2023,462.25
6666,2192,178,18-05-2023,1373.8
6667,1053,165,17-07-2023,1370.17
6668,1269,313,1/8/2023,1227.79
6669,2437,376,20-06-2023,266.04
6670,2485,256,19-10-2023,1183.52
6671,268,495,28-06-2023,330.9
6672,586,91,8/12/2023,1359.24
6673,1858,13,21-02-2023,761.06
6674,1653,483,6/4/2023,1323.21
6675,1916,320,28-05-2023,549.33
6676,2617,360,10/8/2023,1146.06
6677,669,190,16-12-2023,728.43
6678,2264,433,14-07-2023,798.8
6679,1944,226,18-04-2023,1037.25
6680,668,247,31-08-2023,732.26
6681,1096,440,21-05-2023,523.26
6682,391,234,20-10-2023,379.89
6683,310,236,24-04-2023,257.35
6684,772,221,10/1/2023,1368.53
6685,2653,81,3/12/2023,1214.44
6686,238,187,1/7/2023,155.36
6687,2703,326,17-07-2023,840.13
6688,2079,57,11/3/2023,585.79
6689,416,200,5/9/2023,537.46
6690,288,462,9/2/2023,340.29
6691,2920,241,28-12-2023,400.88
6692,2409,156,9/2/2023,1245.57
6693,1685,82,8/3/2023,1145.5
6694,1505,81,2/4/2023,292.65
6695,1962,185,24-10-2023,869.28
6696,1531,125,11/6/2023,288.51
6697,1599,491,1/3/2023,1160.04
6698,882,156,12/3/2023,314.05
6699,2836,260,24-05-2023,1079.7
6700,153,33,13-09-2023,685.8
6701,1612,465,2/5/2023,1373.96
6702,456,367,16-07-2023,586.97
6703,1761,8,5/10/2023,1349.21
6704,538,91,21-05-2023,385.38
6705,2573,378,25-07-2023,329.18
6706,1287,344,26-03-2023,1262.79
6707,231,286,17-09-2023,224.8
6708,332,378,20-04-2023,1400.24
6709,1963,260,14-12-2023,665.6
6710,1844,235,5/5/2023,939.88
6711,465,308,27-07-2023,975.77
6712,233,53,22-04-2023,1274.29
6713,932,332,11/10/2023,104.29
6714,2032,1,13-01-2023,609.54
6715,1572,98,6/8/2023,1190.63
6716,297,320,8/5/2023,153.64
6717,450,468,6/5/2023,928.21
6718,2623,473,17-10-2023,129.75
6719,2071,239,19-07-2023,695.56
6720,1992,419,27-12-2023,765.55
6721,2088,469,20-01-2023,1061.84
6722,2548,417,1/4/2023,1158.43
6723,2182,12,24-01-2023,747.29
6724,1476,43,28-03-2023,1069.42
6725,1463,299,24-11-2023,176.28
6726,950,171,22-11-2023,435.14
6727,700,250,12/11/2023,1087.67
6728,1195,433,6/11/2023,993.87
6729,1345,354,2/11/2023,117.04
6730,1283,363,8/7/2023,1209.44
6731,2321,134,18-02-2023,1274.79
6732,1230,473,20-08-2023,632.62
6733,320,472,10/4/2023,162.76
6734,1660,383,4/11/2023,584.6
6735,483,323,6/7/2023,279.79
6736,1852,230,24-10-2023,155.12
6737,1410,405,8/6/2023,335.03
6738,2984,494,4/1/2023,1302.14
6739,2417,440,19-08-2023,1489.83
6740,484,222,9/8/2023,1320.95
6741,1460,479,19-09-2023,968.33
6742,2522,216,3/3/2023,1318.78
6743,1438,257,12/8/2023,1206.58
6744,2428,150,9/3/2023,1270.07
6745,102,305,20-06-2023,1233.35
6746,1806,336,13-09-2023,1469.15
6747,827,236,10/2/2023,1444.49
6748,1224,134,13-11-2023,1306.58
6749,2893,155,20-05-2023,360.56
6750,2560,10,7/2/2023,1212.64
6751,170,315,3/12/2023,747.89
6752,1898,383,3/1/2023,664.49
6753,82,313,25-12-2023,130.75
6754,2052,345,16-10-2023,672.68
6755,1075,260,14-10-2023,1026.75
6756,2761,29,20-09-2023,159.38
6757,973,441,9/12/2023,463.99
6758,1092,389,23-03-2023,671.04
6759,2063,293,3/11/2023,541.04
6760,75,119,2/6/2023,1127.04
6761,1176,67,5/11/2023,1249.62
6762,1813,177,14-01-2023,1323.12
6763,2734,210,22-11-2023,1446.31
6764,125,342,15-11-2023,1012.8
6765,2880,463,29-06-2023,890.37
6766,1762,418,15-10-2023,183.15
6767,1654,36,26-09-2023,122.14
6768,2405,321,26-04-2023,1465.43
6769,141,335,14-07-2023,555.38
6770,667,367,7/3/2023,1449.33
6771,796,493,27-06-2023,199.94
6772,1385,319,11/12/2023,341.84
6773,5,168,19-05-2023,1449.16
6774,1100,178,6/9/2023,1119.24
6775,2854,493,7/3/2023,1257.42
6776,1257,254,21-05-2023,243.86
6777,1485,134,1/3/2023,726.71
6778,933,232,10/11/2023,1134.39
6779,149,37,15-11-2023,406.86
6780,1093,150,6/7/2023,1103.72
6781,2982,460,3/10/2023,935.22
6782,1144,154,1/4/2023,1425.47
6783,1975,41,19-11-2023,189.78
6784,708,260,24-08-2023,515.14
6785,2200,486,30-11-2023,958.84
6786,1668,425,21-05-2023,1265.78
6787,647,349,19-12-2023,937.33
6788,1337,439,17-01-2023,121.77
6789,737,281,3/4/2023,321.1
6790,1034,448,18-05-2023,828.57
6791,1985,483,23-01-2023,917.99
6792,346,41,13-05-2023,1001.62
6793,2937,2,31-07-2023,657.17
6794,1151,96,30-06-2023,446.69
6795,2675,375,18-03-2023,198.98
6796,1461,90,12/12/2023,1282.31
6797,1678,234,16-08-2023,1153.54
6798,1577,35,27-11-2023,205.4
6799,1414,66,30-05-2023,683.6
6800,1958,11,20-06-2023,1283.27
6801,381,499,29-09-2023,925.86
6802,1182,180,10/3/2023,277.5
6803,1511,112,5/10/2023,487.52
6804,2527,150,5/8/2023,148.71
6805,2224,20,12/11/2023,1188.54
6806,572,199,3/3/2023,405.26
6807,1632,52,28-07-2023,935.39
6808,630,247,22-11-2023,1418.05
6809,1886,89,9/3/2023,1080.69
6810,314,423,27-09-2023,1411.17
6811,220,321,10/8/2023,894.05
6812,99,208,16-03-2023,966.96
6813,1003,82,30-08-2023,1277.1
6814,516,394,19-05-2023,1130.79
6815,697,161,28-08-2023,741.71
6816,2995,351,4/9/2023,1213.23
6817,1384,338,30-12-2023,867.45
6818,420,302,11/1/2023,936.56
6819,5,316,21-04-2023,1326.45
6820,2206,241,25-11-2023,110.53
6821,2298,237,10/8/2023,927.23
6822,2603,396,5/1/2023,1092.39
6823,2839,318,11/4/2023,1283.64
6824,2276,138,2/5/2023,540.81
6825,1445,68,12/11/2023,1412.62
6826,1773,167,7/11/2023,1169.88
6827,1458,497,1/3/2023,1479.16
6828,506,89,17-08-2023,1471.19
6829,681,231,20-01-2023,227.57
6830,2723,15,14-11-2023,943.56
6831,2590,452,20-04-2023,1064.65
6832,302,458,15-01-2023,693.76
6833,2262,264,19-05-2023,186.44
6834,1229,347,19-02-2023,112.73
6835,1461,134,18-10-2023,1446.18
6836,365,328,11/9/2023,175.73
6837,1751,85,13-06-2023,953.84
6838,846,200,25-04-2023,967.22
6839,2531,94,1/1/2023,1081.13
6840,2142,217,14-03-2023,101.83
6841,2556,234,4/4/2023,1468.82
6842,2446,353,6/1/2023,1231.12
6843,1317,485,19-02-2023,1476.22
6844,579,22,30-04-2023,1280.23
6845,2252,317,18-10-2023,1199.65
6846,589,136,6/9/2023,685.37
6847,583,125,4/3/2023,372.89
6848,873,205,19-07-2023,954.08
6849,1000,39,16-12-2023,294.09
6850,280,5,26-01-2023,908.29
6851,2443,269,28-05-2023,1481.26
6852,2427,290,14-03-2023,1193.65
6853,1043,370,4/6/2023,1320.65
6854,453,312,3/1/2023,931.29
6855,1664,317,28-02-2023,1403.85
6856,2480,85,15-10-2023,187.85
6857,2237,447,1/10/2023,1441.31
6858,1860,150,20-02-2023,760.26
6859,2153,301,3/5/2023,128.35
6860,824,134,15-07-2023,800.23
6861,393,35,5/8/2023,273.18
6862,1841,59,25-04-2023,1490.16
6863,710,426,12/10/2023,971.12
6864,2592,330,14-10-2023,339.18
6865,2903,25,18-07-2023,398.33
6866,1889,67,19-12-2023,754.48
6867,1197,149,4/5/2023,1197.42
6868,1253,491,10/1/2023,578.53
6869,1927,479,4/3/2023,351.09
6870,1253,174,20-08-2023,575.7
6871,2862,446,16-07-2023,208.79
6872,2512,366,18-08-2023,784.36
6873,1798,108,10/6/2023,1169.68
6874,2406,467,9/12/2023,120.37
6875,1893,463,28-02-2023,1375.29
6876,138,76,3/9/2023,848.75
6877,605,414,21-05-2023,1097.36
6878,1847,205,22-02-2023,1157.03
6879,1273,329,9/4/2023,268.17
6880,1605,267,16-06-2023,1161.85
6881,780,262,21-12-2023,1319.76
6882,1368,432,1/8/2023,1470.87
6883,636,382,7/12/2023,672.87
6884,1016,115,6/8/2023,1268.08
6885,342,470,13-03-2023,515.89
6886,1122,122,20-02-2023,432.56
6887,2637,427,13-09-2023,888.48
6888,749,367,8/8/2023,1232.97
6889,1620,388,31-10-2023,469.24
6890,2579,304,17-05-2023,1310.8
6891,630,471,22-08-2023,520.19
6892,2849,39,26-02-2023,1001.89
6893,2307,392,18-07-2023,1401.16
6894,212,200,15-08-2023,787.87
6895,2577,454,8/1/2023,536.68
6896,2219,329,3/5/2023,291.85
6897,2071,488,1/1/2023,1191.28
6898,2798,371,9/10/2023,1085.46
6899,1006,492,10/8/2023,874.07
6900,387,51,2/8/2023,1156.41
6901,1378,430,1/1/2023,1288.41
6902,285,31,15-01-2023,793.54
6903,643,16,30-03-2023,239.48
6904,2885,426,18-11-2023,133.83
6905,2171,71,1/2/2023,1479.02
6906,1238,30,15-07-2023,168.17
6907,2694,134,15-12-2023,1292.86
